 -2.6405155980e-02
 -8.4441395189e-01
 -2.4988863950e+00
 -2.0843297491e+00
 -1.1249366334e+00
 -7.7539190627e-01
 -3.1540224739e-01
 -4.8991464021e-02
 -2.6832815836e-02
 -1.7331126852e-02
 -1.1307043271e-02
 -7.5275090808e-03
 -5.2366758237e-03
 -3.7637826608e-03
 -2.7237031853e-03
 -1.9065094616e-03
 -1.2183657660e-03
 -6.3208745383e-04
 -1.6871160155e-04
 -7.6195886323e-06
 -4.7767613071e-07
 -7.4266089639e-06
 -2.6805276726e-05
 -3.9173455417e-05
 -6.2151322886e-05
 -9.2992082216e-05
 -1.1737041275e-04
 -1.8521756113e-04
 -2.6258413577e-04
 -2.4885785910e-03
 -1.3684597269e-02
 -1.5994399066e-02
 -1.5003024649e-02
 -2.2803939642e-02
 -3.6594992906e-02
 -5.4544043451e-02
 -6.9462981199e-02
 -6.2171837773e-02
 -1.7185704441e-02
 -6.6718269001e-04
 -3.9718607776e-04
 -2.0587549525e-02
 -6.8734265312e-02
 -7.5338961388e-02
 -5.5873949885e-02
 -3.6667559395e-02
 -2.9334490207e-02
 -2.2279191209e-02
 -7.4074516611e-03
 -3.9524250000e-03
 -2.8866445113e-03
 -2.0981487901e-03
 -1.5072624699e-03
 -1.1020619759e-03
 -8.2795557674e-04
 -6.2874216138e-04
 -4.4983256480e-04
 -2.6115958706e-04
 -7.6437618851e-05
 -3.7559628019e-06
