 -1.7782444972e-02
 -7.6984987556e-01
 -2.4882946451e+00
 -2.1243670014e+00
 -1.1781331124e+00
 -7.8923424878e-01
 -2.3506591041e-01
 -3.8323658721e-02
 -2.2991331509e-02
 -1.4545840563e-02
 -9.3374691225e-03
 -6.2131530472e-03
 -4.2900759101e-03
 -3.0319217328e-03
 -2.1664714237e-03
 -1.5241192874e-03
 -1.0311101188e-03
 -5.9028906728e-04
 -1.7219678463e-04
 -8.1921184273e-06
 -3.0753155460e-07
 -5.2300379490e-06
 -1.8474408176e-05
 -3.1261499718e-05
 -4.5889794928e-05
 -6.8093738293e-05
 -8.9304398635e-05
 -1.3274932154e-04
 -1.8997895815e-04
 -2.8855500296e-04
 -4.4982533392e-03
 -1.8247877531e-02
 -1.9377693730e-02
 -2.2515074256e-02
 -3.7028618378e-02
 -5.5830762062e-02
 -7.2288817128e-02
 -6.1760954975e-02
 -1.5498084151e-02
 -5.8071576336e-04
 -1.8240256588e-04
 -1.6764417410e-02
 -6.7136358763e-02
 -7.7174648047e-02
 -5.7881091810e-02
 -3.8590275864e-02
 -3.1947372886e-02
 -1.9614037789e-02
 -5.8698096077e-03
 -3.5910315782e-03
 -2.5747413724e-03
 -1.8361068680e-03
 -1.3110705286e-03
 -9.5098521736e-04
 -7.0455163904e-04
 -5.2054576837e-04
 -3.7391130919e-04
 -2.3412100510e-04
 -7.5746289397e-05
 -3.9881755350e-06
